season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
4,0,2016-11-21,11,0,0.2568,0.8793,0.5,0.2058,1,0,29,29
4,0,2016-11-21,12,0,0.2818,0.7069,0.45,0.2421,1,0,105,105
4,0,2016-11-21,13,0,0.2881,0.8103,0.44,0.2415,1,6,235,241
4,0,2016-11-21,14,0,0.286,0.8276,0.46,0.2384,1,4,183,187
4,0,2016-11-21,15,0,0.2756,0.8448,0.48,0.2268,1,0,60,60
4,0,2016-11-21,16,0,0.2714,0.8448,0.49,0.2226,1,3,73,76
4,0,2016-11-21,17,0,0.2693,0.7586,0.51,0.2261,1,2,90,92
4,0,2016-11-21,18,0,0.2714,0.7241,0.52,0.2305,1,1,72,73
4,0,2016-11-21,19,0,0.2735,0.6724,0.52,0.2363,2,1,60,61
4,0,2016-11-21,20,0,0.2735,0.8793,0.51,0.2227,2,3,89,92
4,0,2016-11-21,21,0,0.2735,0.7586,0.51,0.2302,2,0,175,175
4,0,2016-11-21,22,0,0.2693,0.6379,0.53,0.2348,2,5,245,250
4,0,2016-11-21,23,0,0.263,0.6552,0.56,0.2273,2,1,195,196
4,1,2016-11-22,0,0,0.2547,0.6724,0.58,0.2178,2,3,105,108
4,1,2016-11-22,1,0,0.2443,0.6897,0.63,0.2062,2,2,66,68
4,1,2016-11-22,2,0,0.2443,0.5345,0.64,0.2192,2,3,64,67
4,1,2016-11-22,3,0,0.2422,0.5345,0.65,0.2172,2,1,37,38
4,1,2016-11-22,4,0,0.238,0.4828,0.67,0.2183,2,0,27,27
4,1,2016-11-22,5,0,0.2401,0.4483,0.65,0.224,2,0,15,15
4,1,2016-11-22,6,0,0.238,0.4138,0.67,0.2259,2,0,1,1
4,1,2016-11-22,7,0,0.238,0.4138,0.69,0.2259,2,0,2,2
4,1,2016-11-22,8,0,0.2463,0.3621,0.68,0.2402,2,0,2,2
4,1,2016-11-22,9,0,0.2568,0.4483,0.65,0.2399,2,0,8,8
4,1,2016-11-22,10,0,0.2672,0.3966,0.64,0.2555,2,0,10,10
4,1,2016-11-22,11,0,0.2756,0.4655,0.63,0.256,2,0,27,27
4,1,2016-11-22,12,0,0.2839,0.4828,0.58,0.2623,2,0,119,119
4,1,2016-11-22,13,0,0.2923,0.3276,0.57,0.2875,1,5,305,310
4,1,2016-11-22,14,0,0.309,0.3621,0.52,0.2988,1,3,218,221
4,1,2016-11-22,15,0,0.3132,0.3103,0.5,0.3091,1,4,86,90
4,1,2016-11-22,16,0,0.3048,0.3621,0.51,0.2949,1,5,75,80
4,1,2016-11-22,17,0,0.2693,0.2759,0.59,0.2737,1,11,104,115
4,1,2016-11-22,18,0,0.2568,0.3103,0.64,0.257,1,7,106,113
4,1,2016-11-22,19,0,0.2568,0.2931,0.63,0.2596,1,1,86,87
4,1,2016-11-22,20,0,0.2401,0.3103,0.66,0.2416,1,3,132,135
4,1,2016-11-22,21,0,0.2296,0.2414,0.7,0.2436,1,8,209,217
4,1,2016-11-22,22,0,0.2129,0.2069,0.73,0.2355,1,6,298,304
4,1,2016-11-22,23,0,0.1816,0.1379,0.77,0.2262,1,8,236,244
4,2,2016-11-23,0,0,0.1712,0.2069,0.81,0.1981,1,2,143,145
4,2,2016-11-23,1,0,0.2088,0.2241,0.78,0.2281,1,2,106,108
4,2,2016-11-23,2,0,0.2109,0.2069,0.78,0.2336,1,3,84,87
4,2,2016-11-23,3,0,0.2109,0.1552,0.78,0.2464,1,4,54,58
4,2,2016-11-23,4,0,0.215,0.1552,0.76,0.2501,1,0,29,29
4,2,2016-11-23,5,0,0.2109,0.0172,0.77,0.327,1,0,13,13
4,2,2016-11-23,6,0,0.215,0.069,0.75,0.2829,1,0,10,10
4,2,2016-11-23,7,0,0.1983,0.1207,0.78,0.2464,1,0,4,4
4,2,2016-11-23,8,0,0.2129,0.069,0.71,0.2812,1,0,5,5
4,2,2016-11-23,9,0,0.2192,0.2069,0.7,0.2411,1,0,7,7
4,2,2016-11-23,10,0,0.2317,0.1552,0.7,0.2647,2,1,13,14
4,2,2016-11-23,11,0,0.2422,0.1034,0.68,0.2901,2,0,32,32
4,2,2016-11-23,12,0,0.2484,0.0517,0.67,0.3206,2,2,133,135
4,2,2016-11-23,13,0,0.2589,0.0172,0.68,0.3631,2,6,344,350
4,2,2016-11-23,14,0,0.2651,0.1207,0.68,0.3038,2,3,228,231
4,2,2016-11-23,15,0,0.2693,0.1552,0.72,0.2976,2,4,71,75
4,2,2016-11-23,16,0,0.263,0.2069,0.7,0.2803,2,4,92,96
4,2,2016-11-23,17,0,0.2547,0.2069,0.73,0.2729,3,6,96,102
4,2,2016-11-23,18,0,0.2547,0.2069,0.79,0.2729,3,3,110,113
4,2,2016-11-23,19,0,0.2651,0.1724,0.81,0.2897,2,1,88,89
4,2,2016-11-23,20,0,0.2714,0.1897,0.83,0.2914,2,1,109,110
4,2,2016-11-23,21,0,0.2777,0.2414,0.88,0.287,3,2,176,178
4,2,2016-11-23,22,0,0.2735,0.2069,0.94,0.2897,3,6,223,229
4,2,2016-11-23,23,0,0.2881,0.2759,0.92,0.2909,3,3,172,175
4,3,2016-11-24,0,0,0.2902,0.3448,0.92,0.2833,3,2,109,111
4,3,2016-11-24,1,0,0.2902,0.1552,0.93,0.3159,2,1,65,66
4,3,2016-11-24,2,0,0.3027,0.1724,0.93,0.3229,3,1,53,54
4,3,2016-11-24,3,0,0.3069,0.2069,0.92,0.3196,3,0,40,40
4,3,2016-11-24,4,0,0.3152,0.2759,0.92,0.3158,2,0,22,22
4,3,2016-11-24,5,0,0.3236,0.1897,0.91,0.3378,2,0,21,21
4,3,2016-11-24,6,0,0.3319,0.3103,0.91,0.3265,3,0,3,3
4,3,2016-11-24,7,0,0.3278,0.3448,0.93,0.3184,3,0,3,3
4,3,2016-11-24,8,0,0.3278,0.1552,0.93,0.3488,3,0,1,1
4,3,2016-11-24,9,0,0.3319,0.1724,0.94,0.3487,2,0,6,6
4,3,2016-11-24,10,0,0.334,0.1724,0.95,0.3505,2,1,16,17
4,3,2016-11-24,11,0,0.3382,0.2241,0.94,0.3446,3,0,21,21
4,3,2016-11-24,12,0,0.3424,0.2414,0.93,0.3457,3,0,58,58
4,3,2016-11-24,13,0,0.3361,0.2069,0.94,0.3457,2,3,185,188
4,3,2016-11-24,14,0,0.334,0.1897,0.94,0.3471,2,0,146,146
4,3,2016-11-24,15,0,0.3299,0.1724,0.94,0.3468,2,0,68,68
4,3,2016-11-24,16,0,0.3319,0.1207,0.93,0.3611,2,0,63,63
4,3,2016-11-24,17,0,0.334,0.0517,0.91,0.3898,2,0,54,54
4,3,2016-11-24,18,0,0.3319,0.1552,0.92,0.3524,2,1,82,83
4,3,2016-11-24,19,0,0.3299,0.1379,0.93,0.3547,2,1,57,58
4,3,2016-11-24,20,0,0.3278,0.0862,0.93,0.3688,2,0,90,90
4,3,2016-11-24,21,0,0.3319,0.0345,0.94,0.3998,2,3,194,197
4,3,2016-11-24,22,0,0.3361,0.069,0.94,0.3828,2,4,285,289
4,3,2016-11-24,23,0,0.3382,0.0862,0.95,0.3775,2,1,199,200
4,4,2016-11-25,0,0,0.3403,0.1207,0.96,0.3683,2,5,127,132
4,4,2016-11-25,1,0,0.3382,0.1552,0.96,0.3579,3,1,119,120
4,4,2016-11-25,2,0,0.3382,0.0862,0.96,0.3775,3,1,82,83
4,4,2016-11-25,3,0,0.3424,0.1034,0.96,0.3752,2,3,66,69
4,4,2016-11-25,4,0,0.3486,0.0862,0.96,0.3863,2,1,30,31
4,4,2016-11-25,5,0,0.3528,0.069,0.96,0.3966,2,0,29,29
4,4,2016-11-25,6,0,0.3528,0.069,0.96,0.3966,2,0,11,11
4,4,2016-11-25,7,0,0.3507,0.0862,0.96,0.388,2,2,4,6
4,4,2016-11-25,8,0,0.3528,0.0862,0.96,0.3898,2,0,0,0
4,4,2016-11-25,9,0,0.3737,0.1724,0.88,0.4021,2,0,3,3
4,4,2016-11-25,10,0,0.382,0.2414,0.87,0.4092,1,0,7,7
4,4,2016-11-25,11,0,0.3967,0.2069,0.85,0.4219,1,0,24,24
4,4,2016-11-25,12,0,0.4154,0.3793,0.78,0.4339,1,0,88,88
4,4,2016-11-25,13,0,0.4134,0.4483,0.71,0.4259,1,2,281,283
4,4,2016-11-25,14,0,0.4092,0.3103,0.7,0.4211,1,5,220,225
4,4,2016-11-25,15,0,0.405,0.3448,0.73,0.4198,3,3,86,89
4,4,2016-11-25,16,0,0.3967,0.3793,0.74,0.4127,1,2,86,88
4,4,2016-11-25,17,0,0.3925,0.2759,0.74,0.4088,1,7,107,114
4,4,2016-11-25,18,0,0.3862,0.2759,0.74,0.4029,1,5,132,137
4,4,2016-11-25,19,0,0.382,0.1724,0.76,0.4006,2,8,104,112
4,4,2016-11-25,20,0,0.3779,0.2931,0.78,0.3984,2,5,153,158
4,4,2016-11-25,21,0,0.3737,0.1552,0.81,0.3966,2,11,230,241
4,4,2016-11-25,22,0,0.3633,0.1379,0.83,0.3837,2,11,263,274
4,4,2016-11-25,23,0,0.3591,0.1897,0.82,0.3693,3,9,189,198
4,5,2016-11-26,0,1,0.3549,0.1897,0.84,0.3656,3,7,120,127
4,5,2016-11-26,1,1,0.3507,0.1897,0.88,0.3619,3,6,70,76
4,5,2016-11-26,2,1,0.3424,0.2069,0.92,0.3513,3,3,74,77
4,5,2016-11-26,3,1,0.3319,0.2586,0.92,0.3336,3,7,55,62
4,5,2016-11-26,4,1,0.3215,0.2241,0.94,0.3296,2,3,36,39
4,5,2016-11-26,5,1,0.3194,0.2414,0.92,0.3249,3,3,28,31
4,5,2016-11-26,6,1,0.3152,0.1724,0.92,0.3339,3,5,18,23
4,5,2016-11-26,7,1,0.3173,0.1552,0.93,0.3396,2,6,18,24
4,5,2016-11-26,8,1,0.3215,0.1379,0.92,0.3475,3,0,5,5
4,5,2016-11-26,9,1,0.3382,0.1379,0.89,0.362,3,0,1,1
4,5,2016-11-26,10,1,0.3549,0.2586,0.81,0.3545,1,0,1,1
4,5,2016-11-26,11,1,0.3716,0.2586,0.75,0.39,1,0,5,5
4,5,2016-11-26,12,1,0.3883,0.2414,0.68,0.4004,1,0,19,19
4,5,2016-11-26,13,1,0.3967,0.2759,0.63,0.4039,1,2,47,49
4,5,2016-11-26,14,1,0.3904,0.2759,0.62,0.3974,1,4,54,58
4,5,2016-11-26,15,1,0.3925,0.2931,0.65,0.4015,1,4,72,76
4,5,2016-11-26,16,1,0.3841,0.1897,0.67,0.3957,1,17,89,106
4,5,2016-11-26,17,1,0.3737,0.3621,0.75,0.392,3,35,111,146
4,5,2016-11-26,18,1,0.3549,0.3966,0.81,0.3382,3,38,116,154
4,5,2016-11-26,19,1,0.3424,0.2414,0.86,0.3457,3,25,115,140
4,5,2016-11-26,20,1,0.3361,0.2931,0.86,0.3325,3,30,103,133
4,5,2016-11-26,21,1,0.334,0.1724,0.87,0.3505,3,33,126,159
4,5,2016-11-26,22,1,0.3278,0.2759,0.88,0.3273,2,17,68,85
4,5,2016-11-26,23,1,0.3257,0.2241,0.88,0.3334,2,12,67,79
4,6,2016-11-27,0,1,0.3278,0.3103,0.85,0.3226,2,2,56,58
4,6,2016-11-27,1,1,0.3257,0.3276,0.84,0.3185,2,1,61,62
4,6,2016-11-27,2,1,0.3236,0.2069,0.85,0.3345,2,9,36,45
4,6,2016-11-27,3,1,0.3215,0.2241,0.86,0.3296,2,9,44,53
4,6,2016-11-27,4,1,0.3215,0.2586,0.84,0.3241,2,5,32,37
4,6,2016-11-27,5,1,0.3278,0.3103,0.83,0.3226,2,5,26,31
4,6,2016-11-27,6,1,0.3194,0.2586,0.85,0.3222,2,3,17,20
4,6,2016-11-27,7,1,0.3152,0.1724,0.85,0.3339,1,8,23,31
4,6,2016-11-27,8,1,0.2881,0.2069,0.89,0.3028,1,1,7,8
4,6,2016-11-27,9,1,0.3236,0.2241,0.81,0.3315,1,0,11,11
4,6,2016-11-27,10,1,0.3591,0.3448,0.75,0.3475,1,0,1,1
4,6,2016-11-27,11,1,0.382,0.3793,0.72,0.3977,1,0,3,3
4,6,2016-11-27,12,1,0.4029,0.3103,0.67,0.4128,1,0,10,10
4,6,2016-11-27,13,1,0.4134,0.2759,0.59,0.4154,1,0,24,24
4,6,2016-11-27,14,1,0.4196,0.3448,0.61,0.4231,1,6,49,55
4,6,2016-11-27,15,1,0.4092,0.2931,0.63,0.4154,1,4,65,69
4,6,2016-11-27,16,1,0.4113,0.1552,0.66,0.4197,1,19,75,94
4,6,2016-11-27,17,1,0.3841,0.1552,0.67,0.3957,1,16,101,117
4,6,2016-11-27,18,1,0.4008,0.0517,0.63,0.4077,1,10,105,115
4,6,2016-11-27,19,1,0.3987,0.1034,0.64,0.4065,1,9,99,108
4,6,2016-11-27,20,1,0.3925,0.1552,0.71,0.4067,1,22,122,144
4,6,2016-11-27,21,1,0.3883,0.1207,0.73,0.404,1,16,115,131
4,6,2016-11-27,22,1,0.3633,0.069,0.76,0.4052,1,13,92,105
4,6,2016-11-27,23,1,0.3528,0.0517,0.8,0.405,1,9,75,84
4,0,2016-11-28,0,0,0.3403,0.1207,0.86,0.3683,1,4,74,78
4,0,2016-11-28,1,0,0.334,0.1207,0.89,0.3629,1,6,62,68
4,0,2016-11-28,2,0,0.3424,0.0862,0.87,0.381,1,3,34,37
4,0,2016-11-28,3,0,0.3424,0.1379,0.87,0.3656,1,6,58,64
4,0,2016-11-28,4,0,0.3278,0.1724,0.87,0.345,1,10,24,34
4,0,2016-11-28,5,0,0.3257,0.1552,0.91,0.3469,1,7,18,25
4,0,2016-11-28,6,0,0.3382,0.1379,0.93,0.362,1,8,8,16
4,0,2016-11-28,7,0,0.3466,0.1552,0.92,0.3652,1,2,3,5
4,0,2016-11-28,8,0,0.3466,0.1207,0.9,0.3737,1,0,2,2
4,0,2016-11-28,9,0,0.3737,0.2069,0.85,0.3998,1,1,6,7
4,0,2016-11-28,10,0,0.3904,0.2414,0.78,0.4103,1,0,13,13
4,0,2016-11-28,11,0,0.405,0.2586,0.71,0.418,1,1,34,35
4,0,2016-11-28,12,0,0.4071,0.3103,0.69,0.4183,1,2,144,146
4,0,2016-11-28,13,0,0.4113,0.3448,0.65,0.4189,1,4,383,387
4,0,2016-11-28,14,0,0.4113,0.3966,0.65,0.4189,1,9,248,257
4,0,2016-11-28,15,0,0.4071,0.2241,0.67,0.4166,1,8,91,99
4,0,2016-11-28,16,0,0.4071,0.2759,0.73,0.4217,2,5,111,116
4,0,2016-11-28,17,0,0.4113,0.2931,0.72,0.4248,2,4,130,134
4,0,2016-11-28,18,0,0.4217,0.2759,0.72,0.4348,2,7,108,115
4,0,2016-11-28,19,0,0.428,0.3103,0.73,0.4417,2,1,74,75
4,0,2016-11-28,20,0,0.4322,0.2759,0.74,0.4467,2,7,130,137
4,0,2016-11-28,21,0,0.4238,0.2759,0.78,0.442,2,5,229,234
4,0,2016-11-28,22,0,0.4154,0.3621,0.76,0.4325,2,9,356,365
4,0,2016-11-28,23,0,0.4134,0.4138,0.76,0.4304,3,8,271,279
4,1,2016-11-29,0,0,0.3925,0.4828,0.88,0.4203,3,3,141,144
4,1,2016-11-29,1,0,0.405,0.3621,0.75,0.4215,3,2,88,90
4,1,2016-11-29,2,0,0.4113,0.3448,0.72,0.4248,3,5,79,84
4,1,2016-11-29,3,0,0.3946,0.3621,0.83,0.418,3,2,57,59
4,1,2016-11-29,4,0,0.3967,0.3276,0.87,0.4234,3,2,19,21
4,1,2016-11-29,5,0,0.4154,0.3793,0.84,0.4393,3,1,8,9
4,1,2016-11-29,6,0,0.4238,0.2931,0.83,0.4465,3,0,9,9
4,1,2016-11-29,7,0,0.4301,0.2586,0.85,0.4549,1,1,4,5
4,1,2016-11-29,8,0,0.4405,0.1552,0.88,0.4676,1,0,2,2
4,1,2016-11-29,9,0,0.4718,0.2241,0.87,0.4992,1,0,4,4
4,1,2016-11-29,10,0,0.5094,0.2586,0.82,0.5327,1,1,13,14
4,1,2016-11-29,11,0,0.5198,0.3276,0.8,0.5411,1,2,25,27
4,1,2016-11-29,12,0,0.5324,0.3448,0.79,0.553,1,5,129,134
4,1,2016-11-29,13,0,0.547,0.3103,0.73,0.5605,1,4,358,362
4,1,2016-11-29,14,0,0.5449,0.2931,0.7,0.5544,1,2,247,249
4,1,2016-11-29,15,0,0.5491,0.1897,0.66,0.5531,1,5,101,106
4,1,2016-11-29,16,0,0.5386,0.1552,0.7,0.5479,1,4,101,105
4,1,2016-11-29,17,0,0.5219,0.1724,0.72,0.5331,1,11,146,157
4,1,2016-11-29,18,0,0.5073,0.1552,0.75,0.5223,1,11,126,137
4,1,2016-11-29,19,0,0.4823,0.2069,0.82,0.5044,1,13,93,106
4,1,2016-11-29,20,0,0.4656,0.1552,0.87,0.4927,1,7,157,164
4,1,2016-11-29,21,0,0.4572,0.1207,0.83,0.48,1,12,248,260
4,1,2016-11-29,22,0,0.4447,0.0862,0.86,0.4701,1,10,362,372
4,1,2016-11-29,23,0,0.4238,0.1207,0.91,0.4536,1,8,267,275
4,2,2016-11-30,0,0,0.4196,0.0862,0.93,0.4516,1,4,159,163
4,2,2016-11-30,1,0,0.4196,0.1207,0.92,0.4505,1,4,122,126
4,2,2016-11-30,2,0,0.4196,0.1207,0.91,0.4494,1,4,102,106
4,2,2016-11-30,3,0,0.4092,0.1207,0.94,0.4417,1,1,87,88
4,2,2016-11-30,4,0,0.4008,0.1724,0.95,0.4344,1,4,38,42
4,2,2016-11-30,5,0,0.405,0.1552,0.95,0.4386,1,5,17,22
4,2,2016-11-30,6,0,0.4134,0.1724,0.95,0.447,1,0,13,13
4,2,2016-11-30,7,0,0.4217,0.1207,0.93,0.4537,1,1,4,5
4,2,2016-11-30,8,0,0.4238,0.1552,0.94,0.4564,1,0,0,0
4,2,2016-11-30,9,0,0.4489,0.1379,0.9,0.4785,1,1,4,5
4,2,2016-11-30,10,0,0.4656,0.0862,0.85,0.4902,3,1,10,11
4,2,2016-11-30,11,0,0.4676,0.0862,0.91,0.4986,3,1,39,40
4,2,2016-11-30,12,0,0.4885,0.1724,0.89,0.5186,3,2,159,161
4,2,2016-11-30,13,0,0.4906,0.1897,0.91,0.5229,3,8,411,419
4,2,2016-11-30,14,0,0.4927,0.1724,0.95,0.5293,3,10,277,287
4,2,2016-11-30,15,0,0.501,0.1379,0.9,0.5327,3,8,99,107
4,2,2016-11-30,16,0,0.4927,0.1552,0.85,0.5184,2,8,75,83
4,2,2016-11-30,17,0,0.4739,0.2069,0.94,0.5085,2,9,101,110
4,2,2016-11-30,18,0,0.4739,0.1552,0.95,0.5092,3,10,129,139
4,2,2016-11-30,19,0,0.4718,0.1897,0.95,0.507,2,8,70,78
4,2,2016-11-30,20,0,0.4697,0.1552,0.96,0.5061,3,3,140,143
4,2,2016-11-30,21,0,0.4739,0.3621,0.95,0.5092,3,7,228,235
4,2,2016-11-30,22,0,0.4635,0.3276,0.92,0.4955,3,13,388,401
4,2,2016-11-30,23,0,0.4572,0.2759,0.92,0.489,3,14,302,316
4,3,2016-12-01,0,0,0.4384,0.2586,0.91,0.4684,3,9,144,153
4,3,2016-12-01,1,0,0.4259,0.3276,0.9,0.4551,1,2,60,62
4,3,2016-12-01,2,0,0.3883,0.5517,0.77,0.4074,1,2,41,43
4,3,2016-12-01,3,0,0.3653,0.5,0.78,0.3389,1,5,37,42
4,3,2016-12-01,4,0,0.3507,0.3621,0.79,0.3379,1,3,25,28
4,3,2016-12-01,5,0,0.3737,0.6034,0.74,0.3916,1,1,19,20
4,3,2016-12-01,6,0,0.3633,0.4138,0.81,0.3444,3,0,5,5
4,3,2016-12-01,7,0,0.3591,0.4483,0.75,0.3373,2,1,8,9
4,3,2016-12-01,8,0,0.357,0.431,0.75,0.3369,2,0,0,0
4,3,2016-12-01,9,0,0.3528,0.5172,0.78,0.3255,2,0,1,1
4,3,2016-12-01,10,0,0.3528,0.4655,0.77,0.3298,2,0,13,13
4,3,2016-12-01,11,0,0.3695,0.5517,0.71,0.3853,2,0,38,38
4,3,2016-12-01,12,0,0.3841,0.6897,0.69,0.3973,2,0,137,137
4,3,2016-12-01,13,0,0.3695,0.569,0.72,0.3861,2,5,345,350
4,3,2016-12-01,14,0,0.382,0.4828,0.69,0.3953,2,3,219,222
4,3,2016-12-01,15,0,0.3716,0.5345,0.7,0.3865,2,3,105,108
4,3,2016-12-01,16,0,0.3653,0.4828,0.72,0.3403,2,1,96,97
4,3,2016-12-01,17,0,0.3653,0.3793,0.72,0.3498,2,5,119,124
4,3,2016-12-01,18,0,0.3653,0.4655,0.73,0.3418,2,7,121,128
4,3,2016-12-01,19,0,0.3674,0.3793,0.73,0.3517,1,0,78,78
4,3,2016-12-01,20,0,0.3633,0.4655,0.76,0.3398,1,6,119,125
4,3,2016-12-01,21,0,0.3633,0.3966,0.76,0.3461,1,2,207,209
4,3,2016-12-01,22,0,0.3653,0.4655,0.77,0.3418,1,13,317,330
4,3,2016-12-01,23,0,0.357,0.5862,0.81,0.3244,1,4,209,213
4,4,2016-12-02,0,0,0.3653,0.6034,0.79,0.3313,1,5,153,158
4,4,2016-12-02,1,0,0.3528,0.5517,0.82,0.3228,1,4,101,105
4,4,2016-12-02,2,0,0.3591,0.4655,0.75,0.3358,1,3,72,75
4,4,2016-12-02,3,0,0.3424,0.5517,0.78,0.3127,1,5,67,72
4,4,2016-12-02,4,0,0.3424,0.5172,0.76,0.3155,1,3,32,35
4,4,2016-12-02,5,0,0.3361,0.4483,0.73,0.3154,1,2,21,23
4,4,2016-12-02,6,0,0.3299,0.431,0.76,0.3111,1,2,25,27
4,4,2016-12-02,7,0,0.3278,0.431,0.77,0.3091,1,1,6,7
4,4,2016-12-02,8,0,0.3257,0.5862,0.77,0.2939,1,0,5,5
4,4,2016-12-02,9,0,0.3466,0.5517,0.7,0.3168,1,0,5,5
4,4,2016-12-02,10,0,0.3633,0.6897,0.66,0.3237,1,1,9,10
4,4,2016-12-02,11,0,0.3758,0.7241,0.62,0.3841,1,0,38,38
4,4,2016-12-02,12,0,0.3612,0.7759,0.65,0.3166,1,2,129,131
4,4,2016-12-02,13,0,0.3591,0.6207,0.66,0.324,3,4,322,326
4,4,2016-12-02,14,0,0.357,0.5862,0.69,0.3244,3,9,251,260
4,4,2016-12-02,15,0,0.357,0.4828,0.71,0.3323,3,3,102,105
4,4,2016-12-02,16,0,0.3236,0.5,0.89,0.2988,3,15,117,132
4,4,2016-12-02,17,0,0.3299,0.431,0.87,0.3111,3,11,115,126
4,4,2016-12-02,18,0,0.334,0.3276,0.76,0.3263,3,8,116,124
4,4,2016-12-02,19,0,0.3215,0.3966,0.72,0.3067,1,7,77,84
4,4,2016-12-02,20,0,0.3152,0.3793,0.71,0.3027,1,9,108,117
4,4,2016-12-02,21,0,0.3173,0.3276,0.69,0.3107,1,5,177,182
4,4,2016-12-02,22,0,0.3152,0.3621,0.68,0.3046,1,10,276,286
4,4,2016-12-02,23,0,0.3257,0.3621,0.65,0.3144,1,7,196,203
4,5,2016-12-03,0,1,0.3111,0.3448,0.69,0.3028,1,5,119,124
4,5,2016-12-03,1,1,0.3173,0.3448,0.67,0.3086,1,4,89,93
4,5,2016-12-03,2,1,0.3006,0.3448,0.74,0.2931,1,3,49,52
4,5,2016-12-03,3,1,0.3006,0.3448,0.75,0.2931,1,4,39,43
4,5,2016-12-03,4,1,0.2944,0.3276,0.77,0.2894,1,2,49,51
4,5,2016-12-03,5,1,0.286,0.2586,0.81,0.2917,1,3,28,31
4,5,2016-12-03,6,1,0.2985,0.3103,0.78,0.2956,1,0,24,24
4,5,2016-12-03,7,1,0.2923,0.2414,0.78,0.3003,1,6,29,35
4,5,2016-12-03,8,1,0.3006,0.2069,0.83,0.314,1,2,5,7
4,5,2016-12-03,9,1,0.3215,0.3103,0.74,0.3168,1,0,4,4
4,5,2016-12-03,10,1,0.3486,0.4828,0.63,0.3243,1,1,2,3
4,5,2016-12-03,11,1,0.3716,0.3448,0.57,0.3767,1,0,13,13
4,5,2016-12-03,12,1,0.3841,0.5862,0.49,0.3814,1,1,20,21
4,5,2016-12-03,13,1,0.3779,0.6379,0.46,0.3738,1,1,50,51
4,5,2016-12-03,14,1,0.3653,0.5862,0.47,0.3325,1,4,54,58
4,5,2016-12-03,15,1,0.357,0.5345,0.51,0.3282,1,5,72,77
4,5,2016-12-03,16,1,0.3528,0.3966,0.58,0.3362,2,6,110,116
4,5,2016-12-03,17,1,0.3486,0.3103,0.62,0.3419,2,9,107,116
4,5,2016-12-03,18,1,0.3403,0.4138,0.66,0.3227,2,13,113,126
4,5,2016-12-03,19,1,0.3382,0.3966,0.69,0.3225,2,14,119,133
4,5,2016-12-03,20,1,0.3299,0.2586,0.72,0.3317,2,17,125,142
4,5,2016-12-03,21,1,0.3257,0.2414,0.73,0.3305,2,17,114,131
4,5,2016-12-03,22,1,0.3236,0.1724,0.75,0.3413,1,11,95,106
4,5,2016-12-03,23,1,0.3173,0.1552,0.79,0.3396,1,6,79,85
4,6,2016-12-04,0,1,0.309,0.1724,0.78,0.3284,1,2,61,63
4,6,2016-12-04,1,1,0.2944,0.1552,0.84,0.3195,1,3,57,60
4,6,2016-12-04,2,1,0.2985,0.1897,0.81,0.3155,1,3,59,62
4,6,2016-12-04,3,1,0.2965,0.2241,0.79,0.3071,1,6,47,53
4,6,2016-12-04,4,1,0.2944,0.1034,0.8,0.3344,1,1,25,26
4,6,2016-12-04,5,1,0.2902,0.1207,0.74,0.3253,1,1,28,29
4,6,2016-12-04,6,1,0.2818,0.1379,0.72,0.3131,1,0,32,32
4,6,2016-12-04,7,1,0.2839,0.1897,0.71,0.3025,1,7,12,19
4,6,2016-12-04,8,1,0.2818,0.0517,0.73,0.3476,1,1,7,8
4,6,2016-12-04,9,1,0.286,0.1207,0.72,0.3217,1,0,4,4
4,6,2016-12-04,10,1,0.286,0.1034,0.69,0.3273,1,1,0,1
4,6,2016-12-04,11,1,0.2944,0.1552,0.68,0.3195,1,0,11,11
4,6,2016-12-04,12,1,0.3027,0.1552,0.68,0.3268,1,1,15,16
4,6,2016-12-04,13,1,0.3006,0.2241,0.7,0.3108,2,0,28,28
4,6,2016-12-04,14,1,0.3048,0.2241,0.72,0.3146,2,2,47,49
4,6,2016-12-04,15,1,0.3006,0.2241,0.76,0.3108,2,10,59,69
4,6,2016-12-04,16,1,0.2965,0.2414,0.76,0.3041,1,13,57,70
4,6,2016-12-04,17,1,0.2965,0.2931,0.77,0.2961,1,12,81,93
4,6,2016-12-04,18,1,0.2985,0.2069,0.78,0.3121,1,6,82,88
4,6,2016-12-04,19,1,0.3027,0.2759,0.77,0.3043,2,4,77,81
4,6,2016-12-04,20,1,0.3069,0.2586,0.79,0.3108,2,3,80,83
4,6,2016-12-04,21,1,0.3215,0.3966,0.76,0.3067,3,9,102,111
4,6,2016-12-04,22,1,0.3048,0.2759,0.79,0.3062,3,5,90,95
4,6,2016-12-04,23,1,0.2735,0.3448,0.93,0.2678,3,7,72,79
4,0,2016-12-05,0,0,0.2756,0.3793,0.95,0.2654,3,5,56,61
4,0,2016-12-05,1,0,0.2777,0.3103,0.95,0.2763,3,0,47,47
4,0,2016-12-05,2,0,0.2881,0.2759,0.95,0.2909,3,0,43,43
4,0,2016-12-05,3,0,0.2818,0.2759,0.95,0.2852,3,2,20,22
4,0,2016-12-05,4,0,0.2818,0.1724,0.95,0.3044,3,0,10,10
4,0,2016-12-05,5,0,0.2818,0.1034,0.96,0.3238,3,0,8,8
4,0,2016-12-05,6,0,0.2818,0.2069,0.96,0.2972,2,0,4,4
4,0,2016-12-05,7,0,0.2797,0.3448,0.96,0.2736,1,0,2,2
4,0,2016-12-05,8,0,0.2965,0.431,0.89,0.2794,1,0,0,0
